"Date","P_Regime1","P_Regime2","F_Regime1","F_Regime2","Regime","P_HighVol"
2011-11-16,0.789615589203576,0.210384410796423,0.475220541580801,0.524779458419199,1,0.789615589203576
2011-11-17,0.784574410157562,0.215425589842438,0.437340951278962,0.562659048721038,1,0.784574410157562
2011-11-21,0.800481223323659,0.199518776676341,0.35704458843449,0.64295541156551,1,0.800481223323659
2011-11-22,0.824021452307107,0.175978547692893,0.847242324294856,0.152757675705144,1,0.824021452307107
2011-11-23,0.865340447897936,0.134659552102064,0.681018432270121,0.318981567729879,1,0.865340447897936
2011-11-28,0.825139764882272,0.174860235117728,0.599942066030205,0.400057933969795,1,0.825139764882272
2011-11-29,0.815189799439244,0.184810200560756,0.479171579690455,0.520828420309545,1,0.815189799439244
2011-11-30,0.816070396451927,0.183929603548073,0.926050496936319,0.0739495030636811,1,0.816070396451927
2011-12-01,0.834349107374813,0.165650892625187,0.790376474989319,0.209623525010681,1,0.834349107374813
2011-12-05,0.708660139114786,0.291339860885214,0.628812865966585,0.371187134033415,1,0.708660139114786
2011-12-06,0.646972455100608,0.353027544899392,0.474071378472897,0.525928621527103,1,0.646972455100608
2011-12-07,0.622211332898979,0.377788667101021,0.317120093217773,0.682879906782227,1,0.622211332898979
2011-12-08,0.622964741876539,0.377035258123462,0.538603927687172,0.461396072312829,1,0.622964741876539
2011-12-12,0.65426584454476,0.34573415545524,0.403876644809841,0.596123355190159,1,0.65426584454476
2011-12-13,0.64718411358656,0.35281588641344,0.257708034250955,0.742291965749045,1,0.64718411358656
2011-12-14,0.662589117092957,0.337410882907043,0.391914666971615,0.608085333028385,1,0.662589117092957
2011-12-15,0.715282011614156,0.284717988385844,0.265419825422111,0.734580174577889,1,0.715282011614156
2011-12-19,0.739211701095257,0.260788298904743,0.648444935028939,0.351555064971061,1,0.739211701095257
2011-12-20,0.797897739409473,0.202102260590527,0.743916540372757,0.256083459627243,1,0.797897739409473
2011-12-21,0.789309918039101,0.210690081960898,0.643352498302287,0.356647501697713,1,0.789309918039101
2011-12-22,0.76080047818544,0.23919952181456,0.502186590691774,0.497813409308226,1,0.76080047818544
2011-12-27,0.748080224365386,0.251919775634614,0.534429151817818,0.465570848182181,1,0.748080224365386
2011-12-28,0.756290325192316,0.243709674807683,0.389485961388337,0.610514038611663,1,0.756290325192316
2011-12-29,0.760365662477834,0.239634337522166,0.245178662443967,0.754821337556033,1,0.760365662477834
2012-01-03,0.788926307287536,0.211073692712464,0.966000303647449,0.0339996963525507,1,0.788926307287536
2012-01-04,0.861311571502628,0.138688428497372,0.884645987892316,0.115354012107684,1,0.861311571502628
2012-01-05,0.618509337230979,0.38149066276902,0.775438400376438,0.224561599623562,1,0.618509337230979
2012-01-09,0.439466077216486,0.560533922783513,0.685088986968899,0.314911013031101,2,0.439466077216486
2012-01-10,0.322773630732203,0.677226369267796,0.60389927801082,0.39610072198918,2,0.322773630732203
2012-01-11,0.23504633035315,0.764953669646849,0.417022182879538,0.582977817120462,2,0.23504633035315
2012-01-12,0.166262726654039,0.83373727334596,0.293552374005668,0.706447625994332,2,0.166262726654039
2012-01-17,0.135099153899925,0.864900846100074,0.457389793274032,0.542610206725968,2,0.135099153899925
2012-01-18,0.121442347972081,0.878557652027918,0.296208234495406,0.703791765504594,2,0.121442347972081
2012-01-19,0.0783883509734346,0.921611649026564,0.218353657293122,0.781646342706878,2,0.0783883509734346
2012-01-23,0.0584214411420685,0.94157855885793,0.210848561123017,0.789151438876983,2,0.0584214411420685
2012-01-24,0.0468563009927177,0.953143699007281,0.129406735636455,0.870593264363545,2,0.0468563009927177
2012-01-26,0.0347170103569262,0.965282989643073,0.15275120401908,0.84724879598092,2,0.0347170103569262
2012-01-30,0.031257396858105,0.968742603141894,0.101896095356005,0.898103904643995,2,0.031257396858105
2012-01-31,0.0239732130180463,0.976026786981952,0.085432850197331,0.914567149802669,2,0.0239732130180463
2012-02-01,0.0218168384424593,0.978183161557539,0.0883293032418802,0.91167069675812,2,0.0218168384424593
2012-02-02,0.0215487155618859,0.978451284438113,0.0602188429495404,0.93978115705046,2,0.0215487155618859
2012-02-06,0.0207200563467487,0.97927994365325,0.0661826281711378,0.933817371828862,2,0.0207200563467487
2012-02-07,0.0250214933176333,0.974978506682365,0.0581374780743667,0.941862521925633,2,0.0250214933176333
2012-02-08,0.0298677264669299,0.970132273533069,0.0515141100574607,0.948485889942539,2,0.0298677264669299
2012-02-09,0.0393747901517311,0.960625209848268,0.107302649847403,0.892697350152597,2,0.0393747901517311
2012-02-13,0.0568961512656302,0.943103848734368,0.108859856581503,0.891140143418497,2,0.0568961512656302
2012-02-14,0.0628530497414265,0.937146950258572,0.0799975663739005,0.920002433626099,2,0.0628530497414265
2012-02-15,0.0700440062592968,0.929955993740702,0.189165023068622,0.810834976931377,2,0.0700440062592968
2012-02-16,0.0884042605488732,0.911595739451126,0.122358136348091,0.877641863651909,2,0.0884042605488732
2012-02-21,0.0853685254564857,0.914631474543513,0.3667513430318,0.6332486569682,2,0.0853685254564857
2012-02-22,0.0948770741499755,0.905122925850023,0.288330310639803,0.711669689360197,2,0.0948770741499755
2012-02-23,0.0657951130812187,0.93420488691878,0.1768562622972,0.8231437377028,2,0.0657951130812187
2012-02-27,0.0456221614064779,0.954377838593521,0.110260130514674,0.889739869485326,2,0.0456221614064779
2012-02-28,0.0377142565026466,0.962285743497352,0.0952595433115328,0.904740456688467,2,0.0377142565026466
2012-02-29,0.0379746549529087,0.96202534504709,0.0884604477958351,0.911539552204165,2,0.0379746549529087
2012-03-01,0.0411053293913312,0.958894670608668,0.0641860156373736,0.935813984362627,2,0.0411053293913312
2012-03-05,0.0467165415520843,0.953283458447915,0.188938949181074,0.811061050818926,2,0.0467165415520843
2012-03-06,0.0620803548925859,0.937919645107413,0.229404710479723,0.770595289520277,2,0.0620803548925859
2012-03-07,0.0550841107044193,0.944915889295579,0.190055378287965,0.809944621712036,2,0.0550841107044193
2012-03-08,0.0416200847984596,0.958379915201539,0.176925885852335,0.823074114147665,2,0.0416200847984596
2012-03-12,0.0313752921760943,0.968624707823905,0.129025831054836,0.870974168945164,2,0.0313752921760943
2012-03-13,0.0211514077639189,0.97884859223608,0.0975153252213926,0.902484674778607,2,0.0211514077639189
2012-03-14,0.0147213357729741,0.985278664227025,0.0651033167538411,0.934896683246159,2,0.0147213357729741
2012-03-15,0.0104610777092449,0.989538922290754,0.0591737771365784,0.940826222863422,2,0.0104610777092449
2012-03-19,0.00895537309548541,0.991044626904513,0.0538251012575172,0.946174898742483,2,0.00895537309548541
2012-03-20,0.00760920184422867,0.99239079815577,0.0422923138066981,0.957707686193302,2,0.00760920184422867
2012-03-21,0.00635528741563742,0.993644712584361,0.0367782132679937,0.963221786732006,2,0.00635528741563742
2012-03-22,0.00619466100876483,0.993805338991234,0.0459165577085476,0.954083442291452,2,0.00619466100876483
2012-03-26,0.00697236676118716,0.993027633238811,0.0406381365225528,0.959361863477447,2,0.00697236676118716
2012-03-27,0.00660066961065453,0.993399330389344,0.0408348301849805,0.95916516981502,2,0.00660066961065453
2012-03-28,0.00692330984832029,0.993076690151678,0.0461314840011143,0.953868515998886,2,0.00692330984832029
2012-03-29,0.00744619304173404,0.992553806958264,0.0402081129583481,0.959791887041652,2,0.00744619304173404
2012-04-02,0.00734585055235959,0.992654149447639,0.0501924484759602,0.94980755152404,2,0.00734585055235959
2012-04-03,0.00830938535894627,0.991690614641052,0.0420450573576761,0.957954942642324,2,0.00830938535894627
2012-04-04,0.00804028378142455,0.991959716218574,0.0433191720675923,0.956680827932408,2,0.00804028378142455
2012-04-05,0.00912883454900336,0.990871165450995,0.0504275660641532,0.949572433935847,2,0.00912883454900336
2012-04-10,0.0107115685416841,0.989288431458314,0.0464115645061508,0.953588435493849,2,0.0107115685416841
2012-04-11,0.0118263355026186,0.98817366449738,0.0654885160203525,0.934511483979648,2,0.0118263355026186
2012-04-12,0.0145056628343304,0.985494337165668,0.0509464187106703,0.94905358128933,2,0.0145056628343304
2012-04-16,0.0147715835667305,0.985228416433268,0.0598717488361118,0.940128251163888,2,0.0147715835667305
2012-04-17,0.0181649645631244,0.981835035436874,0.0513122833862067,0.948687716613793,2,0.0181649645631244
2012-04-18,0.0212846502142586,0.97871534978574,0.102416015236079,0.897583984763921,2,0.0212846502142586
2012-04-19,0.0283807642265583,0.97161923577344,0.0730232917593121,0.926976708240688,2,0.0283807642265583
2012-04-23,0.027397696839604,0.972602303160395,0.0579446299758836,0.942055370024117,2,0.027397696839604
2012-04-24,0.0316220770796165,0.968377922920382,0.0613283638214797,0.93867163617852,2,0.0316220770796165
2012-04-26,0.0420959296704632,0.957904070329535,0.0481623287176441,0.951837671282356,2,0.0420959296704632
2012-04-30,0.0564713619072134,0.943528638092785,0.0395692875653704,0.96043071243463,2,0.0564713619072134
2012-05-01,0.0864965491221469,0.913503450877852,0.0352614575635443,0.964738542436456,2,0.0864965491221469
2012-05-02,0.147849463376807,0.852150536623191,0.0331891898711856,0.966810810128814,2,0.147849463376807
2012-05-03,0.270350907560886,0.729649092439113,0.0351057750713193,0.964894224928681,2,0.270350907560886
2012-05-07,0.512823991874522,0.487176008125477,0.907963912094712,0.0920360879052883,1,0.512823991874522
2012-05-08,0.950117737461695,0.0498822625383034,0.795736048884782,0.204263951115218,1,0.950117737461695
2012-05-09,0.924236594453299,0.0757634055466994,0.663087549169708,0.336912450830292,1,0.924236594453299
2012-05-10,0.914891720795433,0.0851082792045657,0.565858356757052,0.434141643242948,1,0.914891720795433
2012-05-14,0.920529848062107,0.0794701519378918,0.499592608308963,0.500407391691037,1,0.920529848062107
2012-05-15,0.937673909435376,0.0623260905646221,0.576879369568833,0.423120630431167,1,0.937673909435376
2012-05-16,0.964701524765529,0.035298475234469,0.935300259283291,0.0646997407167089,1,0.964701524765529
2012-05-17,0.98550718634581,0.0144928136541881,0.81154012345199,0.18845987654801,1,0.98550718634581
2012-05-21,0.976468457351554,0.0235315426484445,0.908611306681002,0.0913886933189984,1,0.976468457351554
2012-05-22,0.979056668783498,0.0209433312165003,0.797239062381821,0.202760937618179,1,0.979056668783498
2012-05-23,0.971015251703606,0.0289847482963927,0.823368382365544,0.176631617634456,1,0.971015251703606
2012-05-24,0.973424475728594,0.0265755242714048,0.657353768731855,0.342646231268145,1,0.973424475728594
2012-05-29,0.974040129664349,0.0259598703356495,0.933477371471615,0.0665226285283853,1,0.974040129664349
2012-05-30,0.988562179307788,0.0114378206922106,0.830849516000226,0.169150483999774,1,0.988562179307788
2012-05-31,0.982654840619792,0.0173451593802068,0.787185981351193,0.212814018648807,1,0.982654840619792
